pitch_type,game_date,player_name,events,description,stand,p_throws,home_team,away_team,bb_type,balls,strikes,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle
CU,2026-08-04,"Bichette, Bo",single,hit_into_play,R,L,CLE,NYM,ground_ball,3,1,2,1,72,106.2,2
CU,2026-08-04,"Lee, Jung Hoo",field_out,hit_into_play,L,L,TEX,SF,ground_ball,1,2,1,1,72,100.6,2
SI,2026-08-05,"Baldwin, Drake",single,hit_into_play,L,R,ATL,MIA,ground_ball,1,1,2,2,72,95,4
KC,2026-08-07,"Alvarez, Yordan",single,hit_into_play,L,L,SD,HOU,ground_ball,2,1,1,4,72,106.9,3
CH,2026-08-06,"Machado, Manny",grounded_into_double_play,hit_into_play,R,L,AZ,SD,ground_ball,1,1,0,1,72,99.5,2
FF,2026-08-06,"Semien, Marcus",double,hit_into_play,R,R,CLE,NYM,ground_ball,2,2,1,5,72,99.8,2
SI,2026-08-09,"Vilade, Ryan",field_out,hit_into_play,R,L,SEA,TB,ground_ball,0,0,2,5,71,101.3,2
CH,2026-08-08,"Devers, Rafael",grounded_into_double_play,hit_into_play,L,R,SF,DET,ground_ball,1,2,1,4,71,101,3
CH,2026-08-04,"Cowser, Colton",single,hit_into_play,L,R,BAL,LAA,ground_ball,2,2,0,3,70,98.1,2
FF,2026-08-07,"Perez, Salvador",single,hit_into_play,R,R,KC,CHC,line_drive,1,1,2,1,70,106.2,2
ST,2026-08-05,"Simpson, Chandler",force_out,hit_into_play,L,L,COL,TB,ground_ball,1,2,0,6,69,100.4,1
SI,2026-08-07,"Okamoto, Kazuma",field_out,hit_into_play,R,R,PHI,TOR,popup,2,0,1,5,68,99.4,78
FF,2026-08-05,"Marsh, Brandon",single,hit_into_play,L,R,PHI,WSH,ground_ball,1,0,0,7,68,105.5,2
SI,2026-08-04,"Vilade, Ryan",field_out,hit_into_play,R,L,COL,TB,ground_ball,3,2,1,6,67,101.7,1
CH,2026-08-03,"Diaz, Yainer",single,hit_into_play,R,R,HOU,TOR,ground_ball,0,0,2,6,67,101.3,2
FF,2026-08-04,"Edman, Tommy",field_out,hit_into_play,L,R,CHC,LAD,ground_ball,0,1,1,5,67,95.8,1
SI,2026-08-09,"Marsh, Brandon",single,hit_into_play,L,R,PHI,TOR,ground_ball,0,0,1,8,67,102.2,3
FF,2026-08-09,"Susac, Daniel",field_out,hit_into_play,R,R,SF,DET,ground_ball,0,1,2,2,67,97.2,2
FF,2026-08-07,"Wetherholt, JJ",field_out,hit_into_play,L,R,STL,COL,ground_ball,1,1,0,1,66,98.1,3
SI,2026-08-04,"Betts, Mookie",grounded_into_double_play,hit_into_play,R,R,CHC,LAD,ground_ball,0,0,0,2,66,95.4,3
ST,2026-08-09,"Clement, Ernie",force_out,hit_into_play,R,L,PHI,TOR,ground_ball,0,1,2,4,66,101.1,2
FC,2026-08-03,"Rengifo, Luis",single,hit_into_play,L,R,AZ,SD,ground_ball,3,1,2,7,65,96.1,2
FF,2026-08-02,"Chourio, Jackson",single,hit_into_play,R,R,LAA,MIL,ground_ball,0,1,0,6,65,106,2
FC,2026-08-07,"Beck, Jordan",single,hit_into_play,R,L,STL,COL,ground_ball,0,0,1,7,64,108.5,2
ST,2026-08-09,"Peña, Jeremy",field_out,hit_into_play,R,R,SD,HOU,ground_ball,0,0,1,3,64,105,2
SI,2026-08-05,"Burleson, Alec",field_out,hit_into_play,L,L,NYY,STL,ground_ball,0,0,0,8,63,96.5,2
SI,2026-08-04,"Perdomo, Geraldo",single,hit_into_play,L,R,AZ,SD,ground_ball,2,2,0,4,63,95.3,2
SL,2026-08-07,"McCarthy, Jake",double,hit_into_play,L,R,STL,COL,ground_ball,2,1,0,1,63,110.4,2
FF,2026-08-09,"Caratini, Victor",single,hit_into_play,L,R,MIL,MIN,ground_ball,1,2,1,5,62,96.8,1
SL,2026-08-04,"Butler, Lawrence",force_out,hit_into_play,L,R,CIN,ATH,ground_ball,2,1,1,5,62,98,2
FF,2026-08-06,"Soderstrom, Tyler",single,hit_into_play,L,L,CIN,ATH,ground_ball,0,1,0,4,62,105.2,1
FF,2026-08-06,"White, Tommy",single,hit_into_play,R,L,CIN,ATH,ground_ball,1,0,1,1,61,102.9,1
ST,2026-08-03,"Waldschmidt, Ryan",field_out,hit_into_play,R,R,AZ,SD,ground_ball,3,2,2,2,61,99.1,2
FF,2026-08-05,"Jackson, Jeremiah",field_out,hit_into_play,R,L,BAL,LAA,ground_ball,2,2,0,3,60,103.1,1
FC,2026-08-03,"Merrill, Jackson",single,hit_into_play,L,R,AZ,SD,ground_ball,1,1,1,2,60,98.5,1
CU,2026-08-05,"Altuve, Jose",single,hit_into_play,R,R,HOU,TOR,ground_ball,1,2,1,1,59,96.7,3
ST,2026-08-03,"Springer, George",single,hit_into_play,R,R,HOU,TOR,ground_ball,1,2,0,4,58,100.3,1
SL,2026-08-09,"Burleson, Alec",force_out,hit_into_play,L,R,STL,COL,ground_ball,3,2,0,1,58,107.3,2
SL,2026-08-04,"Eldridge, Bryce",single,hit_into_play,L,L,TEX,SF,ground_ball,2,2,1,9,57,96.7,2
CH,2026-08-05,"Foscue, Justin",force_out,hit_into_play,R,L,TEX,SF,ground_ball,1,1,2,1,57,98,1
FF,2026-08-06,"Kepler, Max",single,hit_into_play,L,R,AZ,SD,ground_ball,3,2,2,9,56,106.6,0
SI,2026-08-08,"Jensen, Carter",field_out,hit_into_play,L,R,KC,CHC,ground_ball,0,0,0,1,55,98.3,1
FF,2026-08-09,"Palacios, Richie",single,hit_into_play,L,R,SEA,TB,ground_ball,1,1,1,4,55,97.5,1
FF,2026-08-04,"Aranda, Jonathan",field_out,hit_into_play,L,L,COL,TB,ground_ball,3,2,2,7,55,98,1
SI,2026-08-02,"Soderstrom, Tyler",field_out,hit_into_play,L,R,ATH,DET,line_drive,1,2,1,1,55,105.7,0
CH,2026-08-09,"Freeman, Freddie",grounded_into_double_play,hit_into_play,L,R,AZ,LAD,ground_ball,0,0,0,8,55,103.3,1
CU,2026-08-07,"Clemens, Kody",field_out,hit_into_play,L,R,MIL,MIN,ground_ball,1,2,2,6,55,102.3,1
FF,2026-08-06,"Williams, Alika",field_out,hit_into_play,R,L,CIN,ATH,ground_ball,0,1,0,5,54,96,0
SL,2026-08-08,"Harris II, Michael",field_out,hit_into_play,L,R,NYY,ATL,ground_ball,0,0,0,6,54,101.5,1
SL,2026-08-07,"Carrigg, Cole",grounded_into_double_play,hit_into_play,L,R,STL,COL,ground_ball,0,0,0,3,54,103.5,0
FF,2026-08-09,"Devers, Rafael",single,hit_into_play,L,R,SF,DET,ground_ball,1,1,0,4,54,108.4,0
SI,2026-08-07,"Kreidler, Ryan",single,hit_into_play,R,R,MIL,MIN,ground_ball,1,1,0,8,54,101.4,1
FF,2026-08-02,"Acuña Jr., Ronald",field_out,hit_into_play,R,R,ATL,WSH,ground_ball,0,0,1,8,54,95.8,1
FF,2026-08-06,"Straw, Myles",field_out,hit_into_play,R,R,CHC,TOR,ground_ball,2,2,2,11,54,97.4,0
SI,2026-08-06,"Martin, Austin",single,hit_into_play,R,R,KC,MIN,ground_ball,1,0,0,9,54,97.1,1
SI,2026-08-05,"Pages, Andy",single,hit_into_play,R,L,CHC,LAD,ground_ball,0,0,1,3,51,98.9,0
KC,2026-08-08,"Fermín, José",double,hit_into_play,R,L,STL,COL,ground_ball,3,2,2,1,51,99.1,0
FF,2026-08-05,"Lukes, Nathan",field_out,hit_into_play,L,R,HOU,TOR,ground_ball,0,0,1,6,51,99,0
FF,2026-08-06,"White, Tommy",force_out,hit_into_play,R,L,CIN,ATH,ground_ball,0,0,2,5,51,103.8,0
SI,2026-08-08,"Wynns, Austin",single,hit_into_play,R,R,TEX,BAL,ground_ball,2,2,1,5,51,99.7,0
SI,2026-08-03,"Carter, Evan",field_out,hit_into_play,L,R,TEX,SF,ground_ball,1,2,0,2,50,104.3,0
SI,2026-08-04,"Bell, Josh",field_out,hit_into_play,L,R,KC,MIN,ground_ball,0,2,2,1,50,99.6,0
FC,2026-08-04,"Rengifo, Luis",fielders_choice,hit_into_play,R,L,AZ,SD,ground_ball,0,0,1,2,50,102.4,1
CU,2026-08-05,"Clemens, Kody",force_out,hit_into_play,L,L,KC,MIN,ground_ball,0,1,2,1,50,101.2,0
SL,2026-08-09,"Beavers, Dylan",single,hit_into_play,L,R,TEX,BAL,ground_ball,1,1,2,1,50,96.5,0
FC,2026-08-04,"Ewing, A.J.",single,hit_into_play,L,L,CLE,NYM,ground_ball,0,0,1,4,49,101,0
KC,2026-08-02,"Roden, Alan",field_out,hit_into_play,L,R,SEA,MIN,ground_ball,1,1,1,7,49,101.2,1
FC,2026-08-08,"Herrera, Iván",field_out,hit_into_play,R,L,STL,COL,ground_ball,1,1,1,8,49,104,0
SI,2026-08-02,"Cronenworth, Jake",single,hit_into_play,L,R,SD,SF,ground_ball,3,2,2,2,47,101.5,-1
FF,2026-08-05,"Lukes, Nathan",single,hit_into_play,L,L,HOU,TOR,ground_ball,0,0,2,10,47,95.8,-1
FF,2026-08-04,"Harper, Bryce",field_out,hit_into_play,L,R,PHI,WSH,ground_ball,0,2,0,5,46,105.9,-2
FF,2026-08-09,"Monasterio, Andruw",field_out,hit_into_play,R,R,BOS,ATH,ground_ball,2,1,2,5,46,106.2,0
SI,2026-08-09,"Herrera, Iván",single,hit_into_play,R,R,STL,COL,ground_ball,0,0,0,3,45,96.7,-1
FF,2026-08-09,"Riley, Austin",field_out,hit_into_play,R,R,NYY,ATL,popup,3,1,0,6,45,95.2,87
SI,2026-08-09,"Acuña Jr., Ronald",field_out,hit_into_play,R,R,NYY,ATL,ground_ball,0,0,1,9,44,102.5,1
FC,2026-08-02,"Tolbert, Tyler",field_out,hit_into_play,R,L,COL,KC,ground_ball,0,1,1,4,44,103.9,0
SL,2026-08-09,"Stott, Bryson",single,hit_into_play,L,R,PHI,TOR,ground_ball,2,2,2,2,43,95.9,-1
SI,2026-08-05,"Jordan, Blaze",single,hit_into_play,R,R,NYY,STL,ground_ball,0,0,0,5,43,107.2,-2
FF,2026-08-06,"Dubón, Mauricio",single,hit_into_play,R,R,ATL,MIA,ground_ball,1,1,0,7,43,99.5,-2
FS,2026-08-07,"Massey, Michael",field_out,hit_into_play,L,R,KC,CHC,ground_ball,2,2,0,2,43,98.4,-1
FF,2026-08-05,"Díaz, Elias",double,hit_into_play,R,L,TEX,SF,ground_ball,1,1,2,3,42,96.5,-1
FC,2026-08-03,"Karros, Kyle",single,hit_into_play,R,R,COL,TB,ground_ball,3,2,1,7,42,105.1,-1
SL,2026-08-03,"Chourio, Jackson",field_out,hit_into_play,R,R,MIL,PIT,ground_ball,2,2,0,4,42,100.4,0
FF,2026-08-05,"Yoshida, Masataka",field_out,hit_into_play,L,R,BOS,CWS,ground_ball,0,0,2,1,41,98.7,-3
FF,2026-08-04,"Smith, Dominic",field_out,hit_into_play,L,R,ATL,MIA,ground_ball,0,2,0,5,41,99,-1
CH,2026-08-05,"McCarthy, Jake",force_out,hit_into_play,L,R,COL,TB,ground_ball,1,2,1,3,40,99,-2
FC,2026-08-03,"Díaz, Yandy",field_out,hit_into_play,R,R,COL,TB,ground_ball,0,2,0,1,39,109.3,-2
SL,2026-08-06,"Tawa, Tim",single,hit_into_play,R,R,AZ,SD,ground_ball,0,0,1,4,39,101.7,-2
SI,2026-08-08,"Eldridge, Bryce",field_out,hit_into_play,L,L,SF,DET,ground_ball,1,0,2,6,39,107.4,-2
FF,2026-08-03,"Seager, Corey",field_out,hit_into_play,L,R,TEX,SF,ground_ball,2,2,2,5,38,100.2,-2
FF,2026-08-03,"Pederson, Joc",single,hit_into_play,L,R,TEX,SF,ground_ball,2,2,0,3,38,101.1,-3
SI,2026-08-05,"Walker, Christian",single,hit_into_play,R,R,HOU,TOR,ground_ball,1,1,0,6,38,108.3,-1
FS,2026-08-03,"Osuna, Alejandro",field_out,hit_into_play,L,R,TEX,SF,ground_ball,1,0,0,7,38,100.3,-2
FF,2026-08-02,"Jeffers, Ryan",field_out,hit_into_play,R,R,SEA,MIN,ground_ball,0,2,0,6,38,99.6,-3
FF,2026-08-04,"McCarthy, Jake",field_out,hit_into_play,L,R,COL,TB,ground_ball,1,0,1,7,37,103.9,-2
SL,2026-08-09,"Bichette, Bo",single,hit_into_play,R,R,PIT,NYM,ground_ball,0,1,1,9,37,102.4,-2
FS,2026-08-04,"Stott, Bryson",field_out,hit_into_play,L,R,PHI,WSH,ground_ball,0,1,2,3,37,101.4,-2
FC,2026-08-02,"Lindor, Francisco",field_out,hit_into_play,L,R,NYM,MIA,ground_ball,1,2,2,3,37,96.7,-2
FF,2026-08-04,"Tovar, Ezequiel",field_out,hit_into_play,R,R,COL,TB,ground_ball,1,1,1,4,37,100,0
SL,2026-08-04,"Bolte, Henry",field_out,hit_into_play,R,R,CIN,ATH,ground_ball,1,1,0,3,37,101.8,-2
FC,2026-08-06,"Marte, Ketel",single,hit_into_play,L,R,AZ,SD,ground_ball,0,0,2,3,37,100.2,-2
SI,2026-08-04,"Jeffers, Ryan",field_out,hit_into_play,R,R,KC,MIN,ground_ball,1,2,1,1,36,99.1,-2
SI,2026-08-02,"Okamoto, Kazuma",field_out,hit_into_play,R,R,TOR,STL,ground_ball,2,1,0,7,35,103.6,-2
FF,2026-08-09,"Lindor, Francisco",field_out,hit_into_play,L,R,PIT,NYM,ground_ball,1,0,1,5,35,95.5,-2
SI,2026-08-03,"Stubbs, Garrett",field_out,hit_into_play,L,L,PHI,WSH,ground_ball,2,1,1,7,35,97.6,-1
ST,2026-08-07,"Peraza, Oswald",single,hit_into_play,R,R,MIA,LAA,ground_ball,0,2,2,4,35,98.5,-2
FC,2026-08-04,"Turang, Brice",single,hit_into_play,L,R,MIL,PIT,ground_ball,0,0,0,6,35,100.4,0
ST,2026-08-02,"Alonso, Pete",single,hit_into_play,R,R,BAL,PHI,ground_ball,3,2,1,1,34,103.6,-1
CH,2026-08-08,"Sánchez, Jesús",single,hit_into_play,L,R,PHI,TOR,ground_ball,1,0,0,6,34,104.8,-1
KC,2026-08-05,"Duran, Jarren",field_out,hit_into_play,L,R,BOS,CWS,ground_ball,0,1,1,2,34,103.3,-2
SI,2026-08-04,"Bohm, Alec",single,hit_into_play,R,R,PHI,WSH,ground_ball,0,1,0,8,34,95.4,-1
FF,2026-08-02,"Jordan, Blaze",force_out,hit_into_play,R,R,TOR,STL,ground_ball,1,2,1,9,33,97.2,-4
FF,2026-08-05,"Devers, Rafael",single,hit_into_play,L,L,TEX,SF,ground_ball,1,1,2,1,33,106.2,-3
SL,2026-08-04,"Larnach, Trevor",field_out,hit_into_play,L,R,KC,MIN,ground_ball,2,2,1,3,32,107.4,-2
CH,2026-08-06,"White, Tommy",single,hit_into_play,R,L,CIN,ATH,ground_ball,0,1,0,4,32,97.2,-2
SL,2026-08-03,"Mitchell, Garrett",field_out,hit_into_play,L,R,MIL,PIT,ground_ball,1,0,2,2,32,109.2,-2
SI,2026-08-02,"Simpson, Chandler",single,hit_into_play,L,L,TB,CWS,ground_ball,0,1,1,4,32,99.7,-2
CU,2026-08-04,"Bogaerts, Xander",single,hit_into_play,R,L,AZ,SD,ground_ball,0,0,2,1,31,104.6,-3
SI,2026-08-04,"Lee, Jung Hoo",field_out,hit_into_play,L,L,TEX,SF,ground_ball,2,1,1,5,31,98.8,-3
FC,2026-08-07,"Yoshida, Masataka",single,hit_into_play,L,R,BOS,ATH,ground_ball,3,2,0,3,31,105.2,-3
SI,2026-08-09,"Lindor, Francisco",field_out,hit_into_play,R,L,PIT,NYM,ground_ball,2,1,0,7,31,99,-4
CH,2026-08-07,"Clemens, Kody",field_out,hit_into_play,L,R,MIL,MIN,ground_ball,0,0,1,9,31,99.9,-2
SI,2026-08-09,"Bolte, Henry",single,hit_into_play,R,L,BOS,ATH,ground_ball,0,0,0,1,31,106.1,-3
SI,2026-08-04,"Fermín, José",field_out,hit_into_play,R,L,NYY,STL,ground_ball,2,1,1,4,31,100.5,-3
SL,2026-08-06,"Turner, Trea",single,hit_into_play,R,R,PHI,WSH,ground_ball,0,1,1,1,31,95.2,-2
FF,2026-08-03,"Song, Sung-Mun",single,hit_into_play,L,R,AZ,SD,ground_ball,3,2,0,8,30,102.4,-3
FC,2026-08-08,"Beck, Jordan",single,hit_into_play,R,L,STL,COL,ground_ball,1,1,2,2,30,100.5,-4
FF,2026-08-08,"Lukes, Nathan",single,hit_into_play,L,R,PHI,TOR,ground_ball,1,2,0,3,30,99,-2
FF,2026-08-06,"Sheets, Gavin",field_out,hit_into_play,L,L,AZ,SD,ground_ball,2,1,2,7,30,103.2,-5
FF,2026-08-05,"Basabe, Osleivis",field_out,hit_into_play,R,L,TEX,SF,ground_ball,2,2,0,6,29,101.4,-2
FC,2026-08-09,"Díaz, Yandy",single,hit_into_play,R,R,SEA,TB,ground_ball,2,2,2,4,29,110,-4
SI,2026-08-07,"Semien, Marcus",field_out,hit_into_play,R,R,PIT,NYM,ground_ball,3,2,2,1,29,102.1,-3
CH,2026-08-06,"Ballesteros, Moisés",field_out,hit_into_play,L,R,BAL,LAA,ground_ball,1,0,0,8,29,97.9,-3
CH,2026-08-02,"Bell, Josh",field_out,hit_into_play,L,R,SEA,MIN,ground_ball,0,1,2,3,29,102.2,-3
CH,2026-08-02,"Abreu, Wilyer",single,hit_into_play,L,R,LAD,BOS,ground_ball,1,2,1,1,29,100.9,-3
SI,2026-08-05,"Dubón, Mauricio",single,hit_into_play,R,R,ATL,MIA,ground_ball,1,0,0,2,29,98.4,-1
SI,2026-08-08,"Hernández, Teoscar",single,hit_into_play,R,R,AZ,LAD,ground_ball,1,2,1,8,29,104.4,-2
SI,2026-08-06,"Abreu, Wilyer",single,hit_into_play,L,R,BOS,CWS,ground_ball,2,2,2,9,29,100.7,0
SI,2026-08-09,"Duran, Jarren",grounded_into_double_play,hit_into_play,L,R,BOS,ATH,ground_ball,1,0,1,4,28,105.3,-3
CH,2026-08-03,"Castro, Willi",single,hit_into_play,L,R,COL,TB,ground_ball,1,2,2,9,28,100.6,-3
CH,2026-08-08,"Lewis, Royce",single,hit_into_play,R,L,MIL,MIN,ground_ball,0,2,0,5,28,97.9,-3
FS,2026-08-07,"Collins, Isaac",field_out,hit_into_play,L,R,KC,CHC,ground_ball,1,0,0,4,28,101.2,-3
CH,2026-08-08,"Holliday, Jackson",double,hit_into_play,L,R,TEX,BAL,ground_ball,1,1,2,6,27,96.6,-3
FF,2026-08-07,"Campusano, Luis",single,hit_into_play,R,R,SD,HOU,ground_ball,2,1,2,6,27,102,-4
SL,2026-08-05,"Ballesteros, Moisés",field_out,hit_into_play,L,R,BAL,LAA,ground_ball,2,2,1,7,27,104,-4
SI,2026-08-08,"Rumfield, TJ",single,hit_into_play,L,L,STL,COL,ground_ball,2,1,2,5,26,95.2,-4
FF,2026-08-08,"Merrill, Jackson",force_out,hit_into_play,L,L,SD,HOU,ground_ball,0,0,1,8,26,100.6,-5
CH,2026-08-04,"Siri, Jose",field_out,hit_into_play,R,L,BAL,LAA,ground_ball,0,1,0,5,26,101.4,-5
CU,2026-08-06,"Lewis, Royce",force_out,hit_into_play,R,R,KC,MIN,ground_ball,0,0,2,9,26,108.2,-4
SI,2026-08-05,"Loftin, Nick",single,hit_into_play,R,R,KC,MIN,ground_ball,3,2,0,3,25,102,-5
FS,2026-08-09,"Holliday, Jackson",grounded_into_double_play,hit_into_play,L,R,TEX,BAL,ground_ball,0,1,0,8,25,96.8,-4
FC,2026-08-05,"Murphy, Sean",single,hit_into_play,R,R,ATL,MIA,ground_ball,0,0,2,6,25,102.3,-4
CH,2026-08-02,"Bolte, Henry",field_out,hit_into_play,R,R,ATH,DET,ground_ball,2,2,0,3,25,100.1,-4
SL,2026-08-05,"Tawa, Tim",single,hit_into_play,R,R,AZ,SD,ground_ball,1,2,2,8,25,105.5,-5
FF,2026-08-07,"Torrens, Luis",field_out,hit_into_play,R,L,PIT,NYM,ground_ball,3,2,1,4,25,95,-7
SL,2026-08-04,"Schwarber, Kyle",field_out,hit_into_play,L,R,PHI,WSH,ground_ball,0,1,0,7,25,108.8,-3
FF,2026-08-08,"Crawford, Justin",field_out,hit_into_play,L,R,PHI,TOR,ground_ball,1,1,0,5,24,102.2,-7
CH,2026-08-02,"Eldridge, Bryce",field_out,hit_into_play,L,R,SD,SF,ground_ball,2,1,1,5,24,97.2,-5
KC,2026-08-03,"Varsho, Daulton",single,hit_into_play,L,R,HOU,TOR,ground_ball,2,2,2,1,24,95.6,-3
SL,2026-08-03,"Bohm, Alec",field_out,hit_into_play,R,R,PHI,WSH,ground_ball,1,0,0,8,24,104.6,-3
FF,2026-08-09,"Perez, Salvador",field_out,hit_into_play,R,L,KC,CHC,ground_ball,2,2,2,6,24,96.1,-6
CU,2026-08-03,"Stott, Bryson",force_out,hit_into_play,L,L,PHI,WSH,ground_ball,2,2,0,5,23,95.7,-5
FF,2026-08-08,"Díaz, Yandy",field_out,hit_into_play,R,R,SEA,TB,ground_ball,3,2,2,3,23,104.5,-5
CH,2026-08-06,"Benge, Carson",field_out,hit_into_play,L,R,CLE,NYM,ground_ball,0,0,0,9,23,101,-7
FF,2026-08-08,"Campusano, Luis",field_out,hit_into_play,R,L,SD,HOU,ground_ball,0,0,2,8,23,96.6,-6
FC,2026-08-09,"Young, Jared",single,hit_into_play,L,R,PIT,NYM,ground_ball,3,1,0,6,23,103.5,-4
CH,2026-08-02,"Bichette, Bo",field_out,hit_into_play,R,R,NYM,MIA,ground_ball,1,2,1,6,23,95.8,-6
SI,2026-08-09,"Robert Jr., Luis",single,hit_into_play,R,L,PIT,NYM,ground_ball,1,0,2,7,23,98.2,-5
SL,2026-08-05,"Waldschmidt, Ryan",single,hit_into_play,R,R,AZ,SD,ground_ball,3,1,1,4,22,104.4,-5
SI,2026-08-04,"Witt Jr., Bobby",single,hit_into_play,R,R,KC,MIN,ground_ball,1,2,1,3,22,101.4,-3
FF,2026-08-03,"Mullins, Cedric",single,hit_into_play,L,R,COL,TB,ground_ball,0,0,0,7,22,104.5,-6
SI,2026-08-03,"Turner, Trea",field_out,hit_into_play,R,L,PHI,WSH,ground_ball,2,0,0,1,22,106.4,-5
SI,2026-08-06,"Realmuto, J.T.",double,hit_into_play,R,R,PHI,WSH,ground_ball,3,2,0,2,22,102.3,-6
FS,2026-08-03,"McCray, Grant",field_out,hit_into_play,L,R,TEX,SF,ground_ball,2,2,2,4,22,96.1,-6
FF,2026-08-02,"Acuña Jr., Ronald",single,hit_into_play,R,R,ATL,WSH,ground_ball,2,2,0,6,22,101.4,-5
SI,2026-08-05,"Jordan, Blaze",grounded_into_double_play,hit_into_play,R,R,NYY,STL,ground_ball,1,1,0,2,22,96.8,-3
FS,2026-08-05,"Carroll, Corbin",single,hit_into_play,L,R,AZ,SD,ground_ball,0,1,0,1,21,101.7,-3
ST,2026-08-06,"Turner, Trea",field_out,hit_into_play,R,R,PHI,WSH,ground_ball,1,2,2,8,21,100.2,-4
FC,2026-08-09,"Hill, Derek",single,hit_into_play,R,R,PHI,TOR,ground_ball,0,1,1,12,21,104.5,-3
SI,2026-08-09,"Moreno, Gabriel",field_out,hit_into_play,R,R,AZ,LAD,ground_ball,2,2,1,7,21,103.4,-6
FF,2026-08-04,"Carroll, Corbin",field_out,hit_into_play,L,R,AZ,SD,ground_ball,2,0,2,7,20,108.8,-5
KC,2026-08-03,"Alvarez, Yordan",single,hit_into_play,L,R,HOU,TOR,ground_ball,0,2,1,1,20,97,-2
FS,2026-08-04,"Crawford, Justin",field_out,hit_into_play,L,R,PHI,WSH,ground_ball,1,0,0,4,20,95.9,-5
SL,2026-08-05,"Bichette, Bo",fielders_choice_out,hit_into_play,R,R,CLE,NYM,ground_ball,1,1,1,8,20,102.5,-7
FF,2026-08-07,"Peraza, Oswald",grounded_into_double_play,hit_into_play,R,R,MIA,LAA,ground_ball,0,0,1,6,20,95.8,-5
SI,2026-08-09,"Carrigg, Cole",field_out,hit_into_play,L,R,STL,COL,ground_ball,2,1,1,9,20,102.9,-8
FF,2026-08-08,"Lee, Jung Hoo",field_out,hit_into_play,L,R,SF,DET,ground_ball,1,1,1,1,20,100.9,-6
FF,2026-08-08,"Cronenworth, Jake",single,hit_into_play,L,R,SD,HOU,ground_ball,1,1,0,1,20,98.4,-5
FF,2026-08-07,"Acuña Jr., Ronald",field_out,hit_into_play,R,L,NYY,ATL,ground_ball,0,0,0,1,20,102.4,-8
SI,2026-08-05,"Tawa, Tim",single,hit_into_play,R,L,AZ,SD,ground_ball,2,2,2,6,19,105.4,-5
CU,2026-08-06,"Turang, Brice",field_out,hit_into_play,L,R,MIL,PIT,ground_ball,0,0,1,3,19,101.2,-5
FF,2026-08-09,"Winn, Masyn",grounded_into_double_play,hit_into_play,R,R,STL,COL,ground_ball,1,0,1,5,19,104.8,-6
FF,2026-08-04,"Seager, Corey",field_out,hit_into_play,L,R,TEX,SF,ground_ball,1,2,1,3,19,95.9,-7
SI,2026-08-07,"Meckler, Wade",field_out,hit_into_play,L,R,MIA,LAA,ground_ball,3,2,0,1,19,98.3,-6
SI,2026-08-08,"Rojas, Josh",single,hit_into_play,L,R,KC,CHC,ground_ball,1,1,1,2,19,104,-4
ST,2026-08-04,"Diaz, Yainer",single,hit_into_play,R,R,HOU,TOR,ground_ball,0,1,2,4,18,99.9,-4
FF,2026-08-02,"Tawa, Tim",fielders_choice,hit_into_play,R,R,CLE,AZ,ground_ball,0,0,1,9,18,103.6,-6
SI,2026-08-07,"Lara, Luis",single,hit_into_play,L,R,MIL,MIN,ground_ball,3,2,0,6,18,102.7,-6
SI,2026-08-09,"Clement, Ernie",force_out,hit_into_play,R,L,PHI,TOR,ground_ball,2,0,1,6,18,102.3,-5
SI,2026-08-09,"Stott, Bryson",field_out,hit_into_play,L,R,PHI,TOR,ground_ball,1,2,0,8,18,98.6,-6
SI,2026-08-06,"Schanuel, Nolan",field_out,hit_into_play,L,R,BAL,LAA,ground_ball,0,1,2,1,17,97.5,-10
SI,2026-08-05,"Wade Jr., LaMonte",single,hit_into_play,L,R,HOU,TOR,ground_ball,3,1,2,8,17,99.9,-5
FS,2026-08-05,"Tawa, Tim",field_out,hit_into_play,R,R,AZ,SD,ground_ball,1,1,2,1,17,104.7,-6
CH,2026-08-04,"Carrigg, Cole",single,hit_into_play,L,R,COL,TB,ground_ball,1,2,0,1,17,99.1,-5
FF,2026-08-09,"Vargas, Ildemaro",field_out,hit_into_play,L,R,AZ,LAD,ground_ball,1,2,1,8,17,95.1,-7
SI,2026-08-02,"Jensen, Carter",field_out,hit_into_play,L,L,COL,KC,ground_ball,0,1,2,2,16,101.7,-6
SI,2026-08-03,"Stott, Bryson",force_out,hit_into_play,L,R,PHI,WSH,ground_ball,2,1,1,8,16,102.5,-9
CH,2026-08-09,"Marsh, Brandon",field_out,hit_into_play,L,R,PHI,TOR,ground_ball,1,0,2,2,16,101.6,-8
CU,2026-08-07,"Meckler, Wade",field_out,hit_into_play,L,R,MIA,LAA,ground_ball,0,2,1,7,16,97.5,-8
FF,2026-08-03,"Alfonzo, Eliezer",field_out,hit_into_play,R,L,CHC,LAD,ground_ball,2,1,1,2,16,102.5,-8
FF,2026-08-02,"Hernández, Enrique",field_out,hit_into_play,R,L,LAD,BOS,ground_ball,2,2,1,8,16,99.6,-7
SL,2026-08-07,"Chourio, Jackson",field_out,hit_into_play,R,R,MIL,MIN,ground_ball,0,0,2,2,15,97.2,-8
CH,2026-08-06,"Witt Jr., Bobby",single,hit_into_play,R,R,KC,MIN,ground_ball,2,1,1,1,15,100.1,-7
SI,2026-08-08,"Collins, Isaac",field_out,hit_into_play,L,R,KC,CHC,ground_ball,3,2,2,1,15,98.4,-9
